sample_i_id,sample_j_id,x_i_start_date,x_i_end_date,target_i_date,x_j_start_date,x_j_end_date,target_j_date,cpi_i,cpi_j,delta_cpi,window_distance,target_gap_months_actual,shape_distance,level_distance,shape_distance_normalized,level_distance_normalized,hybrid_distance,delta_bin,sample_weight,selection_method,search_distance
24,12,2015-07,2016-06,2016-07,2014-07,2015-06,2015-07,100.2,100.3,-0.09999999999999432,0.44332360958130973,12,0.44332360958130973,0.8508339717253074,0.3051823516888902,0.7259482148617716,0.5155652832753309,medium,0.023809523809523808,all_target_gap_pairs_balanced,0.3224337520789783
25,0,2015-08,2016-07,2016-08,2013-07,2014-06,2014-07,100.1,100.1,0.0,1.066031594122551,25,1.066031594122551,0.9531537267860598,0.7338522511269666,0.8132494346060015,0.7735508428664841,medium,0.023809523809523808,all_target_gap_pairs_balanced,0.737107535649607
25,1,2015-08,2016-07,2016-08,2013-08,2014-07,2014-08,100.1,100.2,-0.10000000000000853,0.9172611446877315,24,0.9172611446877315,0.8508339717250304,0.6314392177601881,0.7259482148615354,0.6786937163108617,medium,0.023809523809523808,all_target_gap_pairs_balanced,0.6353140866413433
25,2,2015-08,2016-07,2016-08,2013-09,2014-08,2014-09,100.1,100.5,-0.4000000000000057,1.3509448357251974,23,1.3509448357251974,0.334866062779693,0.9299854847747744,0.2857142857140073,0.6078498852443909,small,0.027777777777777776,all_target_gap_pairs_balanced,0.903570365613283
25,3,2015-08,2016-07,2016-08,2013-10,2014-09,2014-10,100.1,100.0,0.09999999999999432,1.6249997731133574,22,1.6249997731133574,0.4854795020141942,1.1186439015080039,0.4142206230018393,0.7664322622549216,medium,0.023809523809523808,all_target_gap_pairs_balanced,1.0897625470892511
25,4,2015-08,2016-07,2016-08,2013-11,2014-10,2014-11,100.1,99.8,0.29999999999999716,1.6610734759227272,21,1.6610734759227272,0.45213611857973124,1.1434769066075674,0.385771394966649,0.7646241507871082,medium,0.023809523809523808,all_target_gap_pairs_balanced,1.1124109806302898
25,5,2015-08,2016-07,2016-08,2013-12,2014-11,2014-12,100.1,100.3,-0.20000000000000284,1.6155988510506214,20,1.6155988510506214,0.7883346617355282,1.1121723411373317,0.6726225790445164,0.892397460090924,small,0.027777777777777776,all_target_gap_pairs_balanced,1.0941508008915264
25,6,2015-08,2016-07,2016-08,2014-01,2014-12,2015-01,100.1,100.3,-0.20000000000000284,1.267021525917591,19,1.267021525917591,0.5247640683535739,0.8722129851941871,0.4477389846956749,0.659975984944931,small,0.027777777777777776,all_target_gap_pairs_balanced,0.854809551173748
25,7,2015-08,2016-07,2016-08,2014-02,2015-01,2015-02,100.1,101.2,-1.1000000000000085,1.2625470658577007,18,1.2625470658577007,1.681206396453636,0.8691327832511754,1.434438236927543,1.1517855100893593,small,0.027777777777777776,all_target_gap_pairs_balanced,0.8923103068519065
25,8,2015-08,2016-07,2016-08,2014-03,2015-02,2015-03,100.1,99.5,0.5999999999999943,1.2833595664790263,17,1.2833595664790263,1.5998747210528894,0.8834600325716917,1.3650444579636363,1.124252245267664,large,0.16666666666666666,all_target_gap_pairs_balanced,0.9032049940127614
25,9,2015-08,2016-07,2016-08,2014-04,2015-03,2015-04,100.1,99.8,0.29999999999999716,1.504504005832896,16,1.504504005832896,1.1759586744880295,1.0356950559413571,1.0033509813491712,1.0195230186452642,medium,0.023809523809523808,all_target_gap_pairs_balanced,1.0343689488830774
25,10,2015-08,2016-07,2016-08,2014-05,2015-04,2015-05,100.1,99.8,0.29999999999999716,1.6769995866615495,15,1.6769995866615495,0.6937596405755468,1.154440383001531,0.5919293180051363,0.8731848505033337,medium,0.023809523809523808,all_target_gap_pairs_balanced,1.131377429336679
25,11,2015-08,2016-07,2016-08,2014-06,2015-05,2015-06,100.1,100.0,0.09999999999999432,1.4323459534028438,14,1.4323459534028438,1.034414162171662,0.9860217165162556,0.8825824301931988,0.9343020733547271,medium,0.023809523809523808,all_target_gap_pairs_balanced,0.9817807057770103
25,12,2015-08,2016-07,2016-08,2014-07,2015-06,2015-07,100.1,100.3,-0.20000000000000284,1.426354352646757,13,1.426354352646757,0.7354134277600795,0.9818971204658661,0.6274691453436315,0.8046831329047488,small,0.027777777777777776,all_target_gap_pairs_balanced,0.9673655734858544
25,13,2015-08,2016-07,2016-08,2014-08,2015-07,2015-08,100.1,100.5,-0.4000000000000057,0.4423907371462172,12,0.4423907371462172,0.36770671388042536,0.3045401657159027,0.3137345726721448,0.30913736919402374,small,0.027777777777777776,all_target_gap_pairs_balanced,0.3049171364011086
26,0,2015-09,2016-08,2016-09,2013-07,2014-06,2014-07,100.7,100.1,0.6000000000000085,1.4575819184501935,26,1.4575819184501935,1.537215407728988,1.003394062571911,1.3115823041668007,1.157488183369356,large,0.013888888888888888,all_target_gap_pairs_balanced,1.0160297804773015
26,1,2015-09,2016-08,2016-09,2013-08,2014-07,2014-08,100.7,100.2,0.5,1.0447745021232115,25,1.0447745021232115,1.5068972825103317,0.7192189467276084,1.2857142857144948,1.0024666162210516,large,0.013888888888888888,all_target_gap_pairs_balanced,0.7424452556260708
26,2,2015-09,2016-08,2016-09,2013-09,2014-08,2014-09,100.7,100.5,0.20000000000000284,0.9364959309538083,24,0.9364959309538083,1.0160169621847142,0.6446803742879409,0.8668855787124125,0.7557829765001767,medium,0.08333333333333333,all_target_gap_pairs_balanced,0.6537907876693442
26,3,2015-09,2016-08,2016-09,2013-10,2014-09,2014-10,100.7,100.0,0.7000000000000028,1.415644994249231,23,1.415644994249231,0.7883346617355282,0.9745248373070178,0.6726225790445164,0.823573708175767,large,0.013888888888888888,all_target_gap_pairs_balanced,0.9621468447182552
26,4,2015-09,2016-08,2016-09,2013-11,2014-10,2014-11,100.7,99.8,0.9000000000000057,1.6218813164382202,22,1.6218813164382202,0.3677067138801653,1.1164971673364195,0.3137345726719229,0.7151158700041712,large,0.013888888888888888,all_target_gap_pairs_balanced,1.083583900955175
26,5,2015-09,2016-08,2016-09,2013-12,2014-11,2014-12,100.7,100.3,0.4000000000000057,1.6376663571149792,21,1.6376663571149792,0.4854795020141942,1.1273635316155242,0.4142206230018393,0.7707920773086817,large,0.013888888888888888,all_target_gap_pairs_balanced,1.0981246723623632
26,6,2015-09,2016-08,2016-09,2014-01,2014-12,2015-01,100.7,100.3,0.4000000000000057,1.6352435394475666,20,1.6352435394475666,0.3468798202877734,1.1256956727930432,0.29596465900256813,0.7108301658978057,large,0.013888888888888888,all_target_gap_pairs_balanced,1.0916767012276336
26,7,2015-09,2016-08,2016-09,2014-02,2015-01,2015-02,100.7,101.2,-0.5,1.3473856852447461,19,1.3473856852447461,1.0495281367063343,0.927535378599142,0.8954779693906557,0.9115066739948989,small,0.16666666666666666,all_target_gap_pairs_balanced,0.9262210248215941
26,8,2015-09,2016-08,2016-09,2014-03,2015-02,2015-03,100.7,99.5,1.2000000000000028,1.3582848908617167,18,1.3582848908617167,1.6792440141631357,0.9350383518896223,1.4327638939088032,1.1839011228992127,large,0.013888888888888888,all_target_gap_pairs_balanced,0.9554450991124086
26,9,2015-09,2016-08,2016-09,2014-04,2015-03,2015-04,100.7,99.8,0.9000000000000057,1.2056494102863151,17,1.2056494102863151,0.9266390491998224,0.8299646452193227,0.7906265921937116,0.8102956187065171,large,0.013888888888888888,all_target_gap_pairs_balanced,0.8283517850452726
26,10,2015-09,2016-08,2016-09,2014-05,2015-04,2015-05,100.7,99.8,0.9000000000000057,1.4645235602444986,16,1.4645235602444986,0.5655013765476803,1.0081726633988977,0.4824968542031857,0.7453347588010417,large,0.013888888888888888,all_target_gap_pairs_balanced,0.9866199552218734
26,11,2015-09,2016-08,2016-09,2014-06,2015-05,2015-06,100.7,100.0,0.7000000000000028,1.6697839278477646,15,1.6697839278477646,0.4854795020139973,1.1494731498603608,0.41422062300167134,0.7818468864310161,large,0.013888888888888888,all_target_gap_pairs_balanced,1.1193277962591546
26,12,2015-09,2016-08,2016-09,2014-07,2015-06,2015-07,100.7,100.3,0.4000000000000057,1.4109432903499548,14,1.4109432903499548,0.15189781904488944,0.9712882015359585,0.12960219530660053,0.5504451984212795,large,0.013888888888888888,all_target_gap_pairs_balanced,0.9367790752805548
26,13,2015-09,2016-08,2016-09,2014-08,2015-07,2015-08,100.7,100.5,0.20000000000000284,1.425207133497236,13,1.425207133497236,0.45213611857951985,0.9811073789984897,0.3857713949664686,0.6834393869824791,medium,0.08333333333333333,all_target_gap_pairs_balanced,0.9566986036531767
26,14,2015-09,2016-08,2016-09,2014-09,2015-08,2015-09,100.7,100.1,0.6000000000000085,0.4836456502256755,12,0.4836456502256755,1.034414162171662,0.33293989701873256,0.8825824301931988,0.6077611636059657,large,0.013888888888888888,all_target_gap_pairs_balanced,0.35547524087888566
27,0,2015-10,2016-09,2016-10,2013-07,2014-06,2014-07,99.9,100.1,-0.19999999999998863,1.6007410533869486,27,1.6007410533869486,1.314904184935921,1.1019442875576908,1.1219020131893405,1.1119231503735156,medium,0.020833333333333332,all_target_gap_pairs_balanced,1.1027625543085884
27,1,2015-10,2016-09,2016-10,2013-08,2014-07,2014-08,99.9,100.2,-0.29999999999999716,1.4702659375091092,26,1.4702659375091092,1.0406394608630447,1.012125694909116,0.8878939770074692,0.9500098359582926,small,0.023809523809523808,all_target_gap_pairs_balanced,1.0070321944751484
27,2,2015-10,2016-09,2016-10,2013-09,2014-08,2014-09,99.9,100.5,-0.5999999999999943,1.0447828610026282,25,1.0447828610026282,0.7594890952244905,0.7192247009496321,0.6480109765330395,0.6836178387413359,small,0.023809523809523808,all_target_gap_pairs_balanced,0.7163049382485517
27,3,2015-10,2016-09,2016-10,2013-10,2014-09,2014-10,99.9,100.0,-0.09999999999999432,0.8165964169281188,24,0.8165964169281188,0.5870231424115999,0.5621419872814988,0.5008596465090736,0.5315008168952862,medium,0.020833333333333332,all_target_gap_pairs_balanced,0.5596294113098293
27,4,2015-10,2016-09,2016-10,2013-11,2014-10,2014-11,99.9,99.8,0.10000000000000853,1.4379323489175242,23,1.4379323489175242,1.2566286420843207,0.9898673707602165,1.0721801782496347,1.0310237745049255,medium,0.020833333333333332,all_target_gap_pairs_balanced,0.9932421958672826
27,5,2015-10,2016-09,2016-10,2013-12,2014-11,2014-12,99.9,100.3,-0.3999999999999915,1.6570013010960347,22,1.6570013010960347,1.603045302506955,1.1406736363480112,1.3677496601806862,1.2542116482643486,small,0.023809523809523808,all_target_gap_pairs_balanced,1.1499837533251507
27,6,2015-10,2016-09,2016-10,2014-01,2014-12,2015-01,99.9,100.3,-0.3999999999999915,1.60569665629424,21,1.60569665629424,1.034414162171662,1.1053557064774093,0.8825824301931988,0.9939690683353041,small,0.023809523809523808,all_target_gap_pairs_balanced,1.0962220021497566
27,7,2015-10,2016-09,2016-10,2014-02,2015-01,2015-02,99.9,101.2,-1.2999999999999972,1.6419066452803992,20,1.6419066452803992,2.099056273413215,1.1302825304827029,1.790955938781778,1.4606192346322404,small,0.023809523809523808,all_target_gap_pairs_balanced,1.1573701402229648
27,8,2015-10,2016-09,2016-10,2014-03,2015-02,2015-03,99.9,99.5,0.4000000000000057,1.1971618088864477,19,1.1971618088864477,1.1303402964491094,0.824121811453136,0.9644284874164358,0.8942751494347859,large,0.16666666666666666,all_target_gap_pairs_balanced,0.8298743851676312
27,9,2015-10,2016-09,2016-10,2014-04,2015-03,2015-04,99.9,99.8,0.10000000000000853,1.4561750463836916,18,1.4561750463836916,2.005828988228476,1.0024255769859844,1.7114125924823418,1.3569190847341632,medium,0.020833333333333332,all_target_gap_pairs_balanced,1.031494044621335
27,10,2015-10,2016-09,2016-10,2014-05,2015-04,2015-05,99.9,99.8,0.10000000000000853,1.2710563148566445,17,1.2710563148566445,1.5223172671574703,0.8749905191454053,1.2988709187354905,1.0869307189404478,medium,0.020833333333333332,all_target_gap_pairs_balanced,0.8923696155285987
27,11,2015-10,2016-09,2016-10,2014-06,2015-05,2015-06,99.9,100.0,-0.09999999999999432,1.5045987447897369,16,1.5045987447897369,1.8007126150224437,1.0357602738928047,1.5364032840670991,1.286081778979952,medium,0.020833333333333332,all_target_gap_pairs_balanced,1.0562866373099506
27,12,2015-10,2016-09,2016-10,2014-07,2015-06,2015-07,99.9,100.3,-0.3999999999999915,1.6784993739196368,15,1.6784993739196368,1.4628027700670028,1.1554728310655726,1.2480919837646502,1.2017824074151116,small,0.023809523809523808,all_target_gap_pairs_balanced,1.1592702163262347
27,13,2015-10,2016-09,2016-10,2014-08,2015-07,2015-08,99.9,100.5,-0.5999999999999943,1.3884390598601566,14,1.3884390598601566,0.9042722371594625,0.9557963715603077,0.771542789933298,0.8636695807468029,small,0.023809523809523808,all_target_gap_pairs_balanced,0.9482419747136004
27,14,2015-10,2016-09,2016-10,2014-09,2015-08,2015-09,99.9,100.1,-0.19999999999998863,1.3773484823791966,13,1.3773484823791966,0.3468798202877734,0.9481616585784663,0.29596465900256813,0.6220631587905172,medium,0.020833333333333332,all_target_gap_pairs_balanced,0.9214215815958545
27,15,2015-10,2016-09,2016-10,2014-10,2015-09,2015-10,99.9,99.7,0.20000000000000284,0.5150668238885883,12,0.5150668238885883,1.2375264067943144,0.3545701180672553,1.0558817768346915,0.7052259474509734,medium,0.020833333333333332,all_target_gap_pairs_balanced,0.3833238960767202
28,0,2015-11,2016-10,2016-11,2013-07,2014-06,2014-07,100.1,100.1,0.0,1.4811376055978436,28,1.4811376055978436,0.1674330313898465,1.0196097114658578,0.14285714285700366,0.5812334271614307,medium,0.018518518518518517,all_target_gap_pairs_balanced,0.9836628561528947
28,1,2015-11,2016-10,2016-11,2013-08,2014-07,2014-08,100.1,100.2,-0.10000000000000853,1.6088761404197247,27,1.6088761404197247,0.34687982028761666,1.1075444517226474,0.29596465900243435,0.7017545553625408,medium,0.018518518518518517,all_target_gap_pairs_balanced,1.0742696802211185
28,2,2015-11,2016-10,2016-11,2013-09,2014-08,2014-09,100.1,100.5,-0.4000000000000057,1.4354803182194535,26,1.4354803182194535,0.5655013765476803,0.9881794017942567,0.4824968542031857,0.7353381279987212,small,0.027777777777777776,all_target_gap_pairs_balanced,0.9674464173430227
28,3,2015-11,2016-10,2016-11,2013-10,2014-09,2014-10,100.1,100.0,0.09999999999999432,0.910727301342457,25,0.910727301342457,1.2375264067942984,0.6269413438942758,1.0558817768346778,0.8414115603644767,medium,0.018518518518518517,all_target_gap_pairs_balanced,0.6445279016448322
28,4,2015-11,2016-10,2016-11,2013-11,2014-10,2014-11,100.1,99.8,0.29999999999999716,0.7944948420951012,24,0.7944948420951012,1.0160169621847108,0.5469273439875435,0.8668855787124096,0.7069064613499765,medium,0.018518518518518517,all_target_gap_pairs_balanced,0.560045631611263
28,5,2015-11,2016-10,2016-11,2013-12,2014-11,2014-12,100.1,100.3,-0.20000000000000284,1.4432104192787187,23,1.4432104192787187,1.1818333755028883,0.993500775096002,1.0083633913566554,1.0009320832263287,small,0.027777777777777776,all_target_gap_pairs_balanced,0.9941101423626887
28,6,2015-11,2016-10,2016-11,2014-01,2014-12,2015-01,100.1,100.3,-0.20000000000000284,1.6538892918035835,22,1.6538892918035835,1.320160724651415,1.1385313405310913,1.1263869958647206,1.132459168197906,small,0.027777777777777776,all_target_gap_pairs_balanced,1.13803342239977
28,7,2015-11,2016-10,2016-11,2014-02,2015-01,2015-02,100.1,101.2,-1.1000000000000085,1.545825727439073,21,1.545825727439073,2.4215275920333164,1.0641407779896745,2.0660947859315746,1.5651177819606246,small,0.027777777777777776,all_target_gap_pairs_balanced,1.1052208923152924
28,8,2015-11,2016-10,2016-11,2014-03,2015-02,2015-03,100.1,99.5,0.5999999999999943,1.609567899140646,20,1.609567899140646,2.296298172231435,1.1080206558965044,1.9592465913666526,1.5336336236315784,large,0.08333333333333333,all_target_gap_pairs_balanced,1.1429209192507805
28,9,2015-11,2016-10,2016-11,2014-04,2015-03,2015-04,100.1,99.8,0.29999999999999716,1.2300270744777073,19,1.2300270744777073,1.320160724651425,0.8467461401043738,1.1263869958647292,0.9865665679845514,medium,0.018518518518518517,all_target_gap_pairs_balanced,0.8582114151905483
28,10,2015-11,2016-10,2016-11,2014-05,2015-04,2015-05,100.1,99.8,0.29999999999999716,1.4868285911664167,18,1.4868285911664167,1.0160169621847142,1.0235273651204533,0.8668855787124125,0.9452064719164328,medium,0.018518518518518517,all_target_gap_pairs_balanced,1.0171050518777236
28,11,2015-11,2016-10,2016-11,2014-06,2015-05,2015-06,100.1,100.0,0.09999999999999432,1.2492750305886897,17,1.2492750305886897,1.5145337128857919,0.8599963627052,1.2922298377295842,1.076113100217392,medium,0.018518518518518517,all_target_gap_pairs_balanced,0.8777179351811997
28,12,2015-11,2016-10,2016-11,2014-07,2015-06,2015-07,100.1,100.3,-0.20000000000000284,1.5244687267007266,16,1.5244687267007266,1.3480494899889957,1.0494386967797305,1.150182236868628,1.0998104668241793,small,0.027777777777777776,all_target_gap_pairs_balanced,1.0535691819233752
28,13,2015-11,2016-10,2016-11,2014-08,2015-07,2015-08,100.1,100.5,-0.4000000000000057,1.6955157848796139,15,1.6955157848796139,1.1740462848229445,1.1671868661447666,1.0017192930179293,1.084453079581348,small,0.027777777777777776,all_target_gap_pairs_balanced,1.1604026956465663
28,14,2015-11,2016-10,2016-11,2014-09,2015-08,2015-09,100.1,100.1,0.0,1.40759446934211,14,1.40759446934211,1.0406394608631635,0.9689828854001352,0.8878939770075706,0.9284384312038529,medium,0.018518518518518517,all_target_gap_pairs_balanced,0.9656582401560401
28,15,2015-11,2016-10,2016-11,2014-10,2015-09,2015-10,100.1,99.7,0.3999999999999915,1.3266615099883563,13,1.3266615099883563,1.2107637960167934,0.9132689321368592,1.0330473929659028,0.973158162551381,large,0.08333333333333333,all_target_gap_pairs_balanced,0.91817984903085
28,16,2015-11,2016-10,2016-11,2014-11,2015-10,2015-11,100.1,100.0,0.09999999999999432,0.5008295329319606,12,0.5008295329319606,1.7016679434506188,0.34476921903567403,1.4518964297235468,0.8983328243796105,medium,0.018518518518518517,all_target_gap_pairs_balanced,0.3901614346738768
29,0,2015-12,2016-11,2016-12,2013-07,2014-06,2014-07,100.2,100.1,0.10000000000000853,1.2375920802384566,29,1.2375920802384566,0.3037956380897789,0.8519538624063415,0.25920439061320105,0.5555791265097713,medium,0.018518518518518517,all_target_gap_pairs_balanced,0.8276511340628228
29,1,2015-12,2016-11,2016-12,2013-08,2014-07,2014-08,100.2,100.2,0.0,1.4838320639068283,28,1.4838320639068283,0.0,1.021464566712661,0.0,0.5107322833563305,medium,0.018518518518518517,all_target_gap_pairs_balanced,0.9795845194774419
29,2,2015-12,2016-11,2016-12,2013-09,2014-08,2014-09,100.2,100.5,-0.29999999999999716,1.6001706349085552,27,1.6001706349085552,0.5247640683533069,1.1015516135630725,0.4477389846954471,0.7746452991292598,small,0.041666666666666664,all_target_gap_pairs_balanced,1.0747452957794998
29,3,2015-12,2016-11,2016-12,2013-10,2014-09,2014-10,100.2,100.0,0.20000000000000284,1.411393569941113,26,1.411393569941113,1.1740462848227111,0.9715981723599284,1.00171929301773,0.9866587326888292,medium,0.018518518518518517,all_target_gap_pairs_balanced,0.9728331383068982
29,4,2015-12,2016-11,2016-12,2013-11,2014-10,2014-11,100.2,99.8,0.4000000000000057,0.9094576584264471,25,0.9094576584264471,1.1818333755028854,0.626067326353728,1.008363391356653,0.8172153588551905,large,0.03333333333333333,all_target_gap_pairs_balanced,0.6417414650188478
29,5,2015-12,2016-11,2016-12,2013-12,2014-11,2014-12,100.2,100.3,-0.09999999999999432,0.8115051309644228,24,0.8115051309644228,1.414857239054032,0.5586371646419176,1.2071839173191052,0.8829105409805114,medium,0.018518518518518517,all_target_gap_pairs_balanced,0.5852275815016822
29,6,2015-12,2016-11,2016-12,2014-01,2014-12,2015-01,100.2,100.3,-0.09999999999999432,1.4388164039224438,23,1.4388164039224438,1.3734832615475832,0.9904759509927886,1.171882829080195,1.0811793900364919,medium,0.018518518518518517,all_target_gap_pairs_balanced,0.9979136329943723
29,7,2015-12,2016-11,2016-12,2014-02,2015-01,2015-02,100.2,101.2,-1.0,1.6756699520647118,22,1.6756699520647118,2.5298026187479126,1.1535250674072792,2.158477160131072,1.6560011137691757,small,0.041666666666666664,all_target_gap_pairs_balanced,1.1947281032089547
29,8,2015-12,2016-11,2016-12,2014-03,2015-02,2015-03,100.2,99.5,0.7000000000000028,1.5158360261120756,21,1.5158360261120756,2.1414927315149193,1.0434959772625843,1.8271635562814872,1.4353297667720357,large,0.03333333333333333,all_target_gap_pairs_balanced,1.0756263480023591
29,9,2015-12,2016-11,2016-12,2014-04,2015-03,2015-04,100.2,99.8,0.4000000000000057,1.6245282955835298,20,1.6245282955835298,1.62012054722186,1.1183193381005707,1.3823185935226134,1.250318965811592,large,0.03333333333333333,all_target_gap_pairs_balanced,1.1291433075728745
29,10,2015-12,2016-11,2016-12,2014-05,2015-04,2015-05,100.2,99.8,0.4000000000000057,1.2414557993698363,19,1.2414557993698363,1.2575029649656162,0.8546136325275255,1.0729261676623545,0.96376990009494,large,0.03333333333333333,all_target_gap_pairs_balanced,0.8635644464680534
29,11,2015-12,2016-11,2016-12,2014-06,2015-05,2015-06,100.2,100.0,0.20000000000000284,1.4790173819837114,18,1.4790173819837114,1.735234429960527,1.0181501572831282,1.4805360136739119,1.24934308547852,medium,0.018518518518518517,all_target_gap_pairs_balanced,1.0371079773951504
29,12,2015-12,2016-11,2016-12,2014-07,2015-06,2015-07,100.2,100.3,-0.09999999999999432,1.2563291681100983,17,1.2563291681100983,1.5145337128855059,0.8648524051793499,1.2922298377293402,1.078541121454345,medium,0.018518518518518517,all_target_gap_pairs_balanced,0.8823748799138995
